vertex_id,pagerank,betweenness,closeness,eigenvector,katz,hits_authority,hits_hub,eigentrust,trust_transitivity
20,0.0,0.00010446474272708773,0.0,0.0,0.0,0.017119306526666496,0.0677202277734295,1.2107738664111438e-09,0.0
21,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
22,0.0003117462459101165,0.001797584819260407,0.0003117462459101165,0.0003117462459101165,0.0,0.021040842264575057,0.07105754444471442,1.8106569426792654e-05,0.5105619536483027
23,0.00012441641061556168,0.0037118925859123595,0.00012441641061556168,0.00012441641061556168,0.0,0.016404369245717983,0.10024517713717028,5.1936272050440364e-06,0.5474325585424699
24,0.0002457400377013447,0.004886631337224149,0.0002457400377013447,0.0002457400377013447,0.0,0.021751383220653887,0.045397765047112744,3.804204976678447e-05,0.44723284159546256
25,0.0004652182865884888,0.018632747299841226,0.0004652182865884888,0.0004652182865884888,0.0,0.03667837083014431,0.08366035639998147,6.357925267782462e-05,0.49103950916930433
26,0.00037043990321105637,0.16521693960120984,0.00037043990321105637,0.00037043990321105637,0.0,0.02434054651774427,0.03960859643283367,6.183298008077153e-05,0.380721513170223
27,0.00023185569328605614,0.0664840452316137,0.00023185569328605614,0.00023185569328605614,0.0,0.024036879631820204,0.04206581244460935,5.006727882858565e-05,0.3870851038125728
28,0.0007926580192982643,0.016571204104569397,0.0007926580192982643,0.0007926580192982643,0.0,0.03285807927896172,0.12570314095751528,8.200365463981189e-05,0.3411343147629426
29,0.0007412176381800862,0.08686269967842984,0.0007412176381800862,0.0007412176381800862,0.0,0.03533405186289452,0.13916812006843793,5.438195758064757e-05,0.36620776572008895
30,5.289912215041372e-05,0.01884639589254265,5.289912215041372e-05,5.289912215041372e-05,0.0,0.019415519044067676,0.04158941128384982,9.537770647167851e-06,0.3208473573288144
31,0.0004927384055840014,0.3307684482892429,0.0004927384055840014,0.0004927384055840014,0.0,0.03429586827549501,0.11026432930538109,6.712830601530625e-05,0.4834860738275745
32,0.000403879883909975,0.26852270903717124,0.000403879883909975,0.000403879883909975,0.0,0.03161882356684461,0.12119146341513445,4.833484514795593e-05,0.377542241123472
33,0.0005420935955842815,0.005357533630553188,0.0005420935955842815,0.0005420935955842815,0.0,0.023850049973432225,0.07963651452760324,4.124311461642172e-05,0.34882372683795326
34,0.0005943153463278462,0.0052538644321241165,0.0005943153463278462,0.0005943153463278462,0.0,0.035025816387240186,0.09834052297930863,7.243852437333586e-05,0.3944653205743836
35,0.0005491738043107802,0.001971767743557948,0.0005491738043107802,0.0005491738043107802,0.0,0.02324565028189476,0.07539931285017573,5.418428888876707e-05,0.44163726192451214
36,0.0004723139642753776,0.0037995246550216436,0.0004723139642753776,0.0004723139642753776,0.0,0.03020411228612342,0.07835350503574655,4.2970448799191926e-05,0.4643766205715854
37,0.00083537402439524,0.0048426966267512625,0.00083537402439524,0.00083537402439524,0.0,0.03798974581003079,0.09278936931495599,7.245261335614737e-05,0.42930052027432425
38,0.0007949115451044191,0.004820180216021763,0.0007949115451044191,0.0007949115451044191,0.0,0.033689230015352394,0.08001882637444968,6.1032594777670455e-05,0.4184416625150172
39,3.4389081326216723e-06,0.0012811989897592133,3.4389081326216723e-06,3.4389081326216723e-06,0.0,0.013123198291245468,0.0715720049030958,1.6151806849668528e-06,0.7562286687581342
40,0.00040143238876194783,0.04217256239449383,0.00040143238876194783,0.00040143238876194783,0.0,0.025174418364478663,0.09035317499688048,2.765081736948646e-05,0.3784859977862003
41,1.0118338111615609e-06,0.1897353850847157,1.0118338111615609e-06,1.0118338111615609e-06,0.0,0.01833543270176268,0.07935004514243268,2.5533285536154704e-07,0.053486733289477534
