vertex_id,pagerank,betweenness,closeness,eigenvector,katz,hits_authority,hits_hub,eigentrust,trust_transitivity
0,0.9999998507676083,0.0,0.0,0.0,0.0,0.8633249657543098,0.0,0.0,0.0
1,1.0,0.0,0.0,0.0,0.0,1.0,0.1583124368041349,1.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.8633249657543098,0.0,0.0,0.0
3,9.294678996182643e-15,0.0,0.0,0.0,0.0,0.8633249657543098,0.1583124368041349,0.0,0.0
4,1.8589357992365286e-14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,2.788403698854793e-14,0.0,0.0,0.0,0.0,0.8633249657543098,0.0,0.0,0.0
6,3.717871598473057e-14,0.0,0.0,0.0,0.0,0.8633249657543098,0.0,0.0,0.0
7,4.647339498091322e-14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
