vertex_id,degree,pagerank,betweenness,closeness,eigenvector,katz,hits_authority,hits_hub,eigentrust,trust_transitivity
128,0.02857142857142857,0.02857142857142857,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.02857142857142857,0.02857142857142857,0.02857142857142857
129,0.02857142857142857,0.02857142857142857,0.25,0.25,0.25,0.25,0.25,0.02857142857142857,0.02857142857142857,0.02857142857142857
130,0.02857142857142857,0.02857142857142857,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.02857142857142857,0.02857142857142857,0.02857142857142857
131,0.02857142857142857,0.02857142857142857,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.02857142857142857,0.02857142857142857,0.02857142857142857
132,0.05714285714285714,0.05714285714285714,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.05714285714285714,0.05714285714285714,0.05714285714285714
133,0.02857142857142857,0.02857142857142857,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.02857142857142857,0.02857142857142857,0.02857142857142857
134,0.02857142857142857,0.02857142857142857,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.02857142857142857,0.02857142857142857,0.02857142857142857
135,0.02857142857142857,0.02857142857142857,0.125,0.125,0.125,0.125,0.125,0.02857142857142857,0.02857142857142857,0.02857142857142857
136,0.05714285714285714,0.05714285714285714,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.05714285714285714,0.05714285714285714,0.05714285714285714
137,0.02857142857142857,0.02857142857142857,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.02857142857142857,0.02857142857142857,0.02857142857142857
138,0.02857142857142857,0.02857142857142857,0.25,0.25,0.25,0.25,0.25,0.02857142857142857,0.02857142857142857,0.02857142857142857
139,0.02857142857142857,0.02857142857142857,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.02857142857142857,0.02857142857142857,0.02857142857142857
140,0.02857142857142857,0.02857142857142857,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.02857142857142857,0.02857142857142857,0.02857142857142857
141,0.02857142857142857,0.02857142857142857,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.02857142857142857,0.02857142857142857,0.02857142857142857
142,0.02857142857142857,0.02857142857142857,0.0625,0.0625,0.0625,0.0625,0.0625,0.02857142857142857,0.02857142857142857,0.02857142857142857
143,0.02857142857142857,0.02857142857142857,0.09375,0.09375,0.09375,0.09375,0.09375,0.02857142857142857,0.02857142857142857,0.02857142857142857
144,0.05714285714285714,0.05714285714285714,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.05714285714285714,0.05714285714285714,0.05714285714285714
145,0.02857142857142857,0.02857142857142857,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.02857142857142857,0.02857142857142857,0.02857142857142857
