vertex_id,degree,pagerank,betweenness,closeness,eigenvector,katz,hits_authority,hits_hub,eigentrust,trust_transitivity
74,0.018691588785046728,0.09912390488110137,0.0,0.0,0.0,0.0,0.018691588785046728,0.023809523809523808,0.0,0.009345794392523364
75,0.102803738317757,0.1376720901126408,0.0,0.0,0.0,0.0,0.102803738317757,0.13095238095238096,0.0,0.009345794392523364
76,0.19626168224299065,0.16520650813516896,0.0,0.0,0.0,0.0,0.19626168224299065,0.25,0.0,0.009345794392523364
77,0.17757009345794392,0.14868585732165207,0.0,0.0,0.0,0.0,0.17757009345794392,0.2261904761904762,0.0,0.009345794392523364
78,0.07476635514018691,0.03754693366708386,0.0,0.0,0.0,0.0,0.07476635514018691,0.09523809523809523,0.0,0.009345794392523364
79,0.037383177570093455,0.08410513141426783,0.0,0.0,0.0,0.0,0.037383177570093455,0.047619047619047616,0.0,0.009345794392523364
80,0.12149532710280374,0.06332916145181477,0.0,0.0,0.0,0.0,0.12149532710280374,0.15476190476190477,0.0,0.009345794392523364
81,0.09345794392523364,0.6007509386733417,0.0,0.0,0.0,0.0,0.09345794392523364,0.11904761904761904,0.0,0.009345794392523364
82,0.22429906542056074,0.008010012515644555,0.0,0.0,0.0,0.0,0.22429906542056074,0.2857142857142857,0.0,0.028037383177570093
83,0.06542056074766354,0.12015018773466833,0.0,0.0,0.0,0.0,0.06542056074766354,0.08333333333333333,0.0,0.009345794392523364
84,0.14018691588785046,0.025031289111389236,0.0,0.0,0.0,0.0,0.14018691588785046,0.17857142857142855,0.0,0.009345794392523364
85,0.037383177570093455,0.05782227784730914,0.0,0.0,0.0,0.0,0.037383177570093455,0.047619047619047616,0.0,0.009345794392523364
86,0.18691588785046728,0.03153942428035044,0.0,0.0,0.0,0.0,0.18691588785046728,0.23809523809523808,0.0,0.009345794392523364
87,0.018691588785046728,0.09361702127659574,0.0,0.0,0.0,0.0,0.018691588785046728,0.023809523809523808,0.0,0.009345794392523364
88,0.14953271028037382,0.0951188986232791,0.0,0.0,0.0,0.0,0.14953271028037382,0.19047619047619047,0.0,0.018691588785046728
89,0.08411214953271028,0.16220275344180227,0.0,0.0,0.0,0.0,0.08411214953271028,0.10714285714285714,0.0,0.009345794392523364
90,0.04672897196261682,0.04806007509386733,0.0,0.0,0.0,0.0,0.04672897196261682,0.05952380952380952,0.0,0.018691588785046728
91,0.009345794392523364,0.03504380475594493,0.0,0.0,0.0,0.0,0.009345794392523364,0.011904761904761904,0.0,0.009345794392523364
92,0.12149532710280374,0.052065081351689614,0.0,0.0,0.0,0.0,0.12149532710280374,0.15476190476190477,0.0,0.009345794392523364
93,0.06542056074766354,0.024030037546933666,0.0,0.0,0.0,0.0,0.06542056074766354,0.08333333333333333,0.0,0.009345794392523364
94,0.018691588785046728,0.03153942428035044,0.0,0.0,0.0,0.0,0.018691588785046728,0.023809523809523808,0.0,0.009345794392523364
95,0.1588785046728972,0.10513141426783479,0.0,0.0,0.0,0.0,0.1588785046728972,0.20238095238095238,0.0,0.009345794392523364
96,0.08411214953271028,0.11564455569461828,0.0,0.0,0.0,0.0,0.08411214953271028,0.10714285714285714,0.0,0.009345794392523364
97,0.056074766355140186,0.06508135168961202,0.0,0.0,0.0,0.0,0.056074766355140186,0.07142857142857142,0.0,0.018691588785046728
98,0.11214953271028037,0.049561952440550686,0.0,0.0,0.0,0.0,0.11214953271028037,0.14285714285714285,0.0,0.009345794392523364
99,0.09345794392523364,0.05406758448060075,0.0,0.0,0.0,0.0,0.09345794392523364,0.11904761904761904,0.0,0.009345794392523364
100,0.06542056074766354,0.13066332916145182,0.0,0.0,0.0,0.0,0.06542056074766354,0.08333333333333333,0.0,0.009345794392523364
101,0.07476635514018691,0.012015018773466833,0.0,0.0,0.0,0.0,0.07476635514018691,0.09523809523809523,0.0,0.018691588785046728
102,0.009345794392523364,0.024030037546933666,0.0,0.0,0.0,0.0,0.009345794392523364,0.011904761904761904,0.0,0.009345794392523364
103,0.018691588785046728,0.05506883604505632,0.0,0.0,0.0,0.0,0.018691588785046728,0.023809523809523808,0.0,0.009345794392523364
104,0.09345794392523364,0.08110137672090113,0.0,0.0,0.0,0.0,0.09345794392523364,0.11904761904761904,0.0,0.009345794392523364
105,0.018691588785046728,0.023529411764705882,0.0,0.0,0.0,0.0,0.018691588785046728,0.023809523809523808,0.0,0.009345794392523364
106,0.009345794392523364,0.042052565707133914,0.0,0.0,0.0,0.0,0.009345794392523364,0.011904761904761904,0.0,0.009345794392523364
107,0.028037383177570093,0.04055068836045057,0.0,0.0,0.0,0.0,0.028037383177570093,0.03571428571428571,0.0,0.028037383177570093
108,0.04672897196261682,0.028785982478097622,0.0,0.0,0.0,0.0,0.04672897196261682,0.05952380952380952,0.0,0.018691588785046728
109,0.037383177570093455,0.012515644555694618,0.0,0.0,0.0,0.0,0.037383177570093455,0.047619047619047616,0.0,0.009345794392523364
110,0.009345794392523364,0.01376720901126408,0.0,0.0,0.0,0.0,0.009345794392523364,0.011904761904761904,0.0,0.018691588785046728
