vertex_id,pagerank,betweenness,closeness,eigenvector,katz,hits_authority,hits_hub,eigentrust,trust_transitivity
64,0.8401226456416995,0.06920415224913495,0.8401226456416995,0.0,0.0,1.1606098032714946e-57,1.1606098032714933e-57,0.0,0.0
65,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,1.1079463060428979e-45,0.0,0.0
66,0.67455102934735,0.020761245674740483,0.67455102934735,0.0,0.0,3.5954913276823866e-67,2.838438600743233e-23,0.0,0.0
67,0.67455102934735,0.051903114186851215,0.67455102934735,0.0,0.0,1.9958986284165295e-83,2.838438600743233e-23,0.0,0.0
68,0.67455102934735,0.0,0.67455102934735,0.0,0.0,0.0,3.4303898468002574e-27,0.0,0.0
69,0.8401226456416995,0.03460207612456748,0.8401226456416995,0.0,0.0,3.5954913276823866e-67,6.477061361425685e-51,0.0,0.0
70,0.8401226456416995,0.01730103806228374,0.8401226456416995,0.0,0.0,1.9958986284165295e-83,3.595491327682379e-67,0.0,0.0
71,0.8401226456416995,0.0,0.8401226456416995,0.0,0.0,0.0,3.595491327682379e-67,0.0,0.0
72,0.7665352606219885,0.04152249134948097,0.7665352606219885,0.0,0.0,1.1606098032714946e-57,3.924476603537429e-06,0.0,0.0
73,0.8401226456416995,0.03460207612456748,0.8401226456416995,0.0,0.0,3.5954913276823866e-67,6.477061361425685e-51,0.0,0.0
74,0.7665352606219885,0.05536332179930796,0.7665352606219885,0.0,0.0,1.1606098032714946e-57,1.9958986284165255e-83,0.0,0.0
75,0.67455102934735,0.0,0.67455102934735,0.0,0.0,0.0,3.4303898468002574e-27,0.0,0.0
76,0.67455102934735,0.06228373702422145,0.67455102934735,0.0,0.0,6.477061361425698e-51,1.1606098032714933e-57,0.0,0.0
77,0.67455102934735,0.0,0.67455102934735,0.0,0.0,0.0,3.4303898468002574e-27,0.0,0.0
78,0.67455102934735,0.0,0.67455102934735,0.0,0.0,0.0,2.0907687510144173e-41,0.0,0.0
79,0.5519053876478318,0.0,0.5519053876478318,0.0,0.0,0.0,1.0,0.0,0.0
80,0.67455102934735,0.051903114186851215,0.67455102934735,0.0,0.0,1.9958986284165295e-83,1.9958986284165255e-83,0.0,0.0
81,0.3679369250985545,0.0034602076124567475,0.3679369250985545,0.0,0.0,1.9958986284165295e-83,6.442678630988431e-20,0.0,0.0
82,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,3.924476603537429e-06,0.0,0.0
83,0.5519053876478318,0.04844290657439447,0.5519053876478318,0.0,0.0,1.1606098032714946e-57,2.101926584966746e-18,0.0,0.0
84,0.67455102934735,0.0726643598615917,0.67455102934735,0.0,0.0,3.5954913276823866e-67,2.838438600743233e-23,0.0,0.0
85,0.7665352606219885,0.01384083044982699,0.7665352606219885,0.0,0.0,1.9958986284165295e-83,1.9958986284165255e-83,0.0,0.0
86,0.8401226456416995,0.0,0.8401226456416995,0.0,0.0,0.0,1.1606098032714933e-57,0.0,0.0
87,0.8401226456416995,0.03460207612456748,0.8401226456416995,0.0,0.0,1.9958986284165295e-83,6.477061361425685e-51,0.0,0.0
88,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,1.2157765300566292e-15,0.0,0.0
89,0.7665352606219885,0.02768166089965398,0.7665352606219885,0.0,0.0,1.9958986284165295e-83,3.924476603537429e-06,0.0,0.0
90,0.9014454664914587,0.020761245674740483,0.9014454664914587,0.0,0.0,1.9958986284165295e-83,1.9958986284165255e-83,0.0,0.0
91,0.67455102934735,0.010380622837370242,0.67455102934735,0.0,0.0,1.9958986284165295e-83,3.595491327682379e-67,0.0,0.0
92,0.8401226456416995,0.0,0.8401226456416995,0.0,0.0,0.0,1.1606098032714933e-57,0.0,0.0
93,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,3.924476603537429e-06,0.0,0.0
94,0.67455102934735,0.0,0.67455102934735,0.0,0.0,0.0,3.4303898468002574e-27,0.0,0.0
95,0.7665352606219885,0.04152249134948097,0.7665352606219885,0.0,0.0,1.1606098032714946e-57,1.2157765300566292e-15,0.0,0.0
96,0.5519053876478318,0.006920415224913495,0.5519053876478318,0.0,0.0,1.9958986284165295e-83,1.0,0.0,0.0
97,0.5519053876478318,0.02768166089965398,0.5519053876478318,0.0,0.0,3.5954913276823866e-67,2.101926584966746e-18,0.0,0.0
98,0.9014454664914587,0.04152249134948097,0.9014454664914587,0.0,0.0,3.5954913276823866e-67,1.9958986284165255e-83,0.0,0.0
99,0.7665352606219885,0.04152249134948097,0.7665352606219885,0.0,0.0,3.5954913276823866e-67,1.2157765300566292e-15,0.0,0.0
100,0.9014454664914587,0.020761245674740483,0.9014454664914587,0.0,0.0,1.9958986284165295e-83,1.1606098032714933e-57,0.0,0.0
101,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,3.595491327682379e-67,0.0,0.0
102,0.8401226456416995,0.0,0.8401226456416995,0.0,0.0,0.0,1.9958986284165255e-83,0.0,0.0
103,0.5519053876478318,0.0,0.5519053876478318,0.0,0.0,0.0,1.0,0.0,0.0
104,0.67455102934735,0.031141868512110725,0.67455102934735,0.0,0.0,1.1606098032714946e-57,2.0907687510144173e-41,0.0,0.0
105,0.3679369250985545,0.0,0.3679369250985545,0.0,0.0,0.0,6.442678630988431e-20,0.0,0.0
106,0.67455102934735,0.010380622837370242,0.67455102934735,0.0,0.0,1.9958986284165295e-83,1.9958986284165255e-83,0.0,0.0
107,0.5519053876478318,0.0,0.5519053876478318,0.0,0.0,0.0,2.0907687510144173e-41,0.0,0.0
108,0.67455102934735,0.010380622837370242,0.67455102934735,0.0,0.0,1.9958986284165295e-83,3.4303898468002574e-27,0.0,0.0
109,0.5519053876478318,0.03460207612456748,0.5519053876478318,0.0,0.0,1.1606098032714946e-57,1.0,0.0,0.0
110,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,2.0907687510144173e-41,0.0,0.0
111,0.7665352606219885,0.04152249134948097,0.7665352606219885,0.0,0.0,1.1606098032714946e-57,3.595491327682379e-67,0.0,0.0
112,0.5519053876478318,0.01384083044982699,0.5519053876478318,0.0,0.0,1.9958986284165295e-83,2.101926584966746e-18,0.0,0.0
113,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,1.1668036453509015e-34,0.0,0.0
114,0.5519053876478318,0.0,0.5519053876478318,0.0,0.0,0.0,2.0907687510144173e-41,0.0,0.0
115,0.9014454664914587,0.0,0.9014454664914587,0.0,0.0,0.0,3.595491327682379e-67,0.0,0.0
116,0.5519053876478318,0.020761245674740483,0.5519053876478318,0.0,0.0,1.9958986284165295e-83,1.0,0.0,0.0
117,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,1.1668036453509015e-34,0.0,0.0
118,0.5519053876478318,0.0,0.5519053876478318,0.0,0.0,0.0,1.0,0.0,0.0
119,0.7665352606219885,0.01384083044982699,0.7665352606219885,0.0,0.0,1.9958986284165295e-83,3.924476603537429e-06,0.0,0.0
120,0.9540078843626807,0.0,0.9540078843626807,0.0,0.0,0.0,3.595491327682379e-67,0.0,0.0
121,0.8401226456416995,0.03460207612456748,0.8401226456416995,0.0,0.0,3.5954913276823866e-67,1.1606098032714933e-57,0.0,0.0
122,0.67455102934735,0.010380622837370242,0.67455102934735,0.0,0.0,1.9958986284165295e-83,1.1606098032714933e-57,0.0,0.0
123,0.9014454664914587,0.06228373702422145,0.9014454664914587,0.0,0.0,3.5954913276823866e-67,6.477061361425685e-51,0.0,0.0
124,0.7665352606219885,0.05536332179930796,0.7665352606219885,0.0,0.0,3.5954913276823866e-67,1.9958986284165255e-83,0.0,0.0
125,0.67455102934735,0.0,0.67455102934735,0.0,0.0,0.0,1.1079463060428979e-45,0.0,0.0
126,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,1.1606098032714933e-57,0.0,0.0
127,0.7665352606219885,0.01384083044982699,0.7665352606219885,0.0,0.0,1.9958986284165295e-83,3.924476603537429e-06,0.0,0.0
128,0.67455102934735,0.031141868512110725,0.67455102934735,0.0,0.0,1.1606098032714946e-57,3.4303898468002574e-27,0.0,0.0
129,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,3.924476603537429e-06,0.0,0.0
130,0.8401226456416995,0.01730103806228374,0.8401226456416995,0.0,0.0,1.9958986284165295e-83,1.1606098032714933e-57,0.0,0.0
131,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,3.924476603537429e-06,0.0,0.0
132,0.9014454664914587,0.0,0.9014454664914587,0.0,0.0,0.0,3.595491327682379e-67,0.0,0.0
133,0.9014454664914587,0.0,0.9014454664914587,0.0,0.0,0.0,6.477061361425685e-51,0.0,0.0
134,0.8401226456416995,0.0,0.8401226456416995,0.0,0.0,0.0,1.9958986284165255e-83,0.0,0.0
135,0.67455102934735,0.020761245674740483,0.67455102934735,0.0,0.0,3.5954913276823866e-67,3.4303898468002574e-27,0.0,0.0
136,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,1.2157765300566292e-15,0.0,0.0
137,0.67455102934735,0.010380622837370242,0.67455102934735,0.0,0.0,1.9958986284165295e-83,1.1606098032714933e-57,0.0,0.0
138,0.7665352606219885,0.05536332179930796,0.7665352606219885,0.0,0.0,6.477061361425698e-51,3.595491327682379e-67,0.0,0.0
139,0.8401226456416995,0.0,0.8401226456416995,0.0,0.0,0.0,1.1606098032714933e-57,0.0,0.0
140,0.8401226456416995,0.0,0.8401226456416995,0.0,0.0,0.0,1.1606098032714933e-57,0.0,0.0
141,0.67455102934735,0.04152249134948097,0.67455102934735,0.0,0.0,1.9958986284165295e-83,8.618518942411968e-38,0.0,0.0
142,0.8401226456416995,0.0,0.8401226456416995,0.0,0.0,0.0,1.1606098032714933e-57,0.0,0.0
143,0.7665352606219885,0.0,0.7665352606219885,0.0,0.0,0.0,1.2157765300566292e-15,0.0,0.0
